id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,room_type_number
1203551185233884246,Santo Cristo,Entire home/apt,5,1,1,1,366.0,14,4.5,0
1203564373814763816,Botafogo,Private room,3,1,1,2,617.0,0,4.812309491059147,2
1203601776401502948,Recreio dos Bandeirantes,Entire home/apt,2,1,1,1,468.0,2,3.0,0
1203616660885045353,Copacabana,Entire home/apt,2,1,1,1,1041.0,5,4.8,0
1202899060087824845,Leblon,Entire home/apt,6,1,3,3,1003.0,2,5.0,0
1202915506423672538,Copacabana,Entire home/apt,4,1,1,2,680.0,4,5.0,0
1202935441354993373,Copacabana,Entire home/apt,3,1,1,1,853.0,2,3.0,0
1202941822624509222,Centro,Entire home/apt,2,1,1,1,421.0,28,5.0,0
1202942830554312832,Copacabana,Private room,2,1,1,2,530.0,1,5.0,2
1202955632061172165,Leblon,Entire home/apt,2,2,1,1,1136.0,7,5.0,0
1203628038592140842,Botafogo,Entire home/apt,3,1,0,1,929.0,1,4.0,0
1203639996454717393,Flamengo,Entire home/apt,3,1,1,2,479.0,5,5.0,0
1203726622042621665,São Conrado,Private room,4,1,1,2,1200.0,1,5.0,2
1203739682643594258,Curicica,Private room,2,4,1,1,214.0,3,4.67,2
1203743432022027811,São Francisco Xavier,Entire home/apt,4,1,1,1,250.0,1,5.0,0
1203769174490243620,Copacabana,Entire home/apt,4,1,1,1,520.0,13,4.85,0
1203819200722916243,Leblon,Entire home/apt,3,1,1,2,728.0,17,4.76,0
1202980596181684781,Vidigal,Private room,6,3,1,4,943.0,0,4.812309491059147,2
1203026819673357116,Jacarepaguá,Private room,4,0,0,2,800.0,0,4.812309491059147,2
1203028853586381265,Copacabana,Entire home/apt,2,1,1,1,590.0,8,4.63,0
1203059081513974871,Copacabana,Private room,4,0,0,2,1271.0,0,4.812309491059147,2
1203108849381907146,Leme,Entire home/apt,2,1,0,1,657.0,29,4.93,0
1203111135455128668,Barra da Tijuca,Entire home/apt,2,1,1,1,869.0,6,5.0,0
1203120035698325860,Jacarepaguá,Entire home/apt,2,2,1,1,414.0,15,4.73,0
1203148137339948413,Recreio dos Bandeirantes,Entire home/apt,2,1,1,2,414.0,2,5.0,0
1203161271110286126,São Cristóvão,Private room,3,2,1,2,101.0,3,5.0,2
1203165555081177797,Centro,Entire home/apt,2,1,1,1,487.0,9,5.0,0
1203176957764039294,Recreio dos Bandeirantes,Entire home/apt,2,2,2,2,880.0,0,4.812309491059147,0
1203182750154911532,Barra da Tijuca,Entire home/apt,2,1,1,1,657.0,10,5.0,0
1203827985426351391,Guaratiba,Private room,5,2,1,3,280.0,0,4.812309491059147,2
1203832656302951726,Copacabana,Entire home/apt,3,1,1,1,877.0,14,4.93,0
1203846782997072741,Glória,Private room,2,2,1,2,310.0,0,4.812309491059147,2
1203856180657496310,Copacabana,Entire home/apt,4,1,1,2,943.0,0,4.812309491059147,0
1203867878659654947,Copacabana,Entire home/apt,4,2,2,2,749.0,4,4.75,0
1203903426735176269,Copacabana,Entire home/apt,2,1,1,1,329.0,5,4.2,0
1203913184296207274,Barra da Tijuca,Entire home/apt,5,1,1,2,1100.0,2,5.0,0
1203934398159697330,Laranjeiras,Entire home/apt,2,1,0,1,240.0,2,5.0,0
1206606334785397864,Camorim,Entire home/apt,6,2,2,2,950.0,0,4.812309491059147,0
1206624992391223082,Copacabana,Entire home/apt,2,1,2,1,897.0,5,5.0,0
1206634044177693525,Recreio dos Bandeirantes,Entire home/apt,6,2,2,4,1050.0,5,5.0,0
1206639440415874806,Copacabana,Entire home/apt,2,1,1,1,893.0,7,5.0,0
1206642527633522346,Copacabana,Entire home/apt,4,1,1,2,400.0,3,5.0,0
1204108042708193219,Centro,Entire home/apt,5,1,1,3,455.0,12,4.58,0
1204185704743047119,Santa Teresa,Entire home/apt,2,1,1,1,500.0,0,4.812309491059147,0
1204254381910877878,Flamengo,Entire home/apt,4,1,1,2,757.0,2,4.5,0
1204274213333154935,Cosme Velho,Private room,2,1,1,1,560.0,0,4.812309491059147,2
1204282711635874852,Copacabana,Entire home/apt,6,1,1,4,757.0,1,5.0,0
1204290957381813031,Laranjeiras,Private room,1,1,1,1,112.0,0,4.812309491059147,2
1204303861899818350,Recreio dos Bandeirantes,Entire home/apt,5,1,2,1,350.0,9,5.0,0
1204305354691220140,Copacabana,Entire home/apt,3,1,1,2,614.0,28,4.96,0
1206692156786657773,Copacabana,Entire home/apt,2,1,1,1,843.0,4,5.0,0
1206709627190054839,Jacarepaguá,Entire home/apt,6,1,3,6,600.0,2,3.0,0
1206714366910974610,Barra da Tijuca,Entire home/apt,3,1,1,2,600.0,9,4.22,0
1206737180551553888,Copacabana,Entire home/apt,4,1,2,2,298.0,4,5.0,0
1206764720396139788,Centro,Entire home/apt,4,1,1,2,501.0,15,4.6,0
1206793469861967292,Pedra de Guaratiba,Entire home/apt,5,3,2,3,230.0,2,5.0,0
1204305997041844714,Barra da Tijuca,Entire home/apt,2,1,1,1,593.0,1,5.0,0
1204312436250444787,Recreio dos Bandeirantes,Entire home/apt,7,1,1,5,336.0,2,3.0,0
1204326192985052407,Jacarepaguá,Entire home/apt,4,2,2,2,219.0,0,4.812309491059147,0
1204361007231481994,Leme,Entire home/apt,5,1,2,3,509.0,1,1.0,0
1204364418147684325,Catete,Entire home/apt,4,1,1,2,499.0,3,5.0,0
1204370494065304975,Copacabana,Entire home/apt,4,1,1,2,548.0,10,5.0,0
1204376647077708500,Leme,Entire home/apt,5,1,1,1,513.0,0,4.812309491059147,0
1204421231893125257,Copacabana,Entire home/apt,2,1,1,1,300.0,7,4.43,0
1204439683047629786,Copacabana,Entire home/apt,4,1,1,1,850.0,8,4.75,0
1204465583885446989,Vargem Grande,Entire home/apt,3,1,1,2,200.0,5,4.8,0
1206829368726497819,Botafogo,Entire home/apt,4,1,1,2,406.0,1,5.0,0
1206831862468189448,Camorim,Entire home/apt,2,1,1,1,307.0,34,5.0,0
1206857111304492783,Santa Teresa,Entire home/apt,4,1,1,3,500.0,0,4.812309491059147,0
1206961442358326354,Centro,Entire home/apt,2,1,1,2,468.0,21,4.95,0
1207009298764666400,Recreio dos Bandeirantes,Private room,2,2,1,1,186.0,1,5.0,2
1207172128343099802,Copacabana,Entire home/apt,3,1,1,1,786.0,19,4.95,0
1207200835803200448,Santa Teresa,Private room,1,0,1,1,201.0,1,5.0,2
1204555778763451799,Jacarepaguá,Entire home/apt,4,2,2,3,410.0,4,5.0,0
1204561207688827824,Copacabana,Private room,2,1,1,2,535.0,0,4.812309491059147,2
1204561841463560133,Copacabana,Entire home/apt,4,1,1,1,851.0,26,4.96,0
1204581019285945202,Copacabana,Private room,2,1,1,2,950.0,0,4.812309491059147,2
1204585254272814209,Recreio dos Bandeirantes,Entire home/apt,5,1,2,3,1331.0,0,4.812309491059147,0
1204586134023752188,Copacabana,Private room,2,1,1,1,1046.0,0,4.812309491059147,2
1204587865753339673,Recreio dos Bandeirantes,Entire home/apt,10,1,1,2,600.0,13,4.92,0
1204881886983574953,Santa Teresa,Entire home/apt,2,0,1,1,401.0,1,5.0,0
1207212533324582336,Copacabana,Entire home/apt,4,1,1,1,757.0,1,5.0,0
1207216029586949265,Jacarepaguá,Private room,2,1,1,1,430.0,5,5.0,2
1207276749104036422,Copacabana,Entire home/apt,4,1,2,3,933.0,17,4.94,0
1207280577641579773,Leblon,Entire home/apt,2,1,1,1,1007.0,5,5.0,0
1207305767195140860,Copacabana,Private room,3,1,1,3,1279.0,4,5.0,2
1207333202452401055,Copacabana,Entire home/apt,2,1,1,1,303.0,5,4.8,0
1204975053522537602,Recreio dos Bandeirantes,Private room,3,1,1,3,550.0,0,4.812309491059147,2
1204996441617479318,Copacabana,Entire home/apt,4,2,2,2,894.0,16,5.0,0
1205024586323988289,Recreio dos Bandeirantes,Entire home/apt,2,1,1,1,249.0,2,5.0,0
1205036546573539820,Glória,Private room,3,0,1,2,97.0,17,5.0,2
1205046660854506119,Recreio dos Bandeirantes,Entire home/apt,4,1,2,2,283.0,0,4.812309491059147,0
1205081349868566767,Jacarepaguá,Private room,2,1,1,1,364.0,1,5.0,2
1205146878146320866,Ipanema,Entire home/apt,4,1,1,2,785.0,14,4.71,0
1207335922579440908,Copacabana,Entire home/apt,4,1,0,1,486.0,7,4.86,0
1207351037725822408,Tijuca,Private room,2,2,1,1,210.0,0,4.812309491059147,2
1207366900016675827,Copacabana,Entire home/apt,4,1,1,1,1000.0,0,4.812309491059147,0
1207382984048966282,Ipanema,Entire home/apt,4,1,2,2,1000.0,12,5.0,0
1207396200122677481,Copacabana,Entire home/apt,2,1,1,1,1074.0,0,4.812309491059147,0
1207413018578446161,Barra da Tijuca,Entire home/apt,6,3,3,4,472.0,0,4.812309491059147,0
1205228978322845577,Leme,Entire home/apt,6,2,3,4,1143.0,0,4.812309491059147,0
1205230958941808747,Cavalcanti,Entire home/apt,6,1,1,3,156.0,6,4.17,0
1205432017630984329,Laranjeiras,Private room,2,1,1,1,471.0,1,5.0,2
1205636166303184178,Centro,Private room,3,1,1,1,399.0,20,4.85,2
1205660804965188341,Centro,Private room,3,1,1,1,271.0,15,4.6,2
1205783899471556787,Ipanema,Entire home/apt,4,1,2,5,857.0,6,4.83,0
